CustomerID,Gender,InvoiceNumber,InvoiceDate,ProductID,Quantity,Price,Total,OrderStatus,Country,TrafficSource,SessionDuration,DeviceCategory,Device,OS,DeliveryRating,ProductRating,Sales
2364,Female,23009329,2019-04-08,90,2,21.51,43.02,Completed,Indonesia,"Social Media",8.01,Mobile,"Smart Phone",Android,3,5,43.02
5272,Male,96906446,2019-04-09,41,3,32.33,96.99,Completed,Taiwan,"Paid Advertisment",9.19,Computer,Laptop,Windows,5,4,96.99
6540,Male,86149492,2019-04-09,9,1,73.83,73.83,Completed,Brazil,"Paid Advertisment",0.54,Mobile,Tablet,Windows,3,5,73.83
4169,Male,12743560,2019-04-10,13,3,41.29,123.87,Completed,India,"Social Media",3.85,Computer,Desktop,Windows,5,5,123.87
8419,Male,91960701,2019-04-10,48,3,31.26,93.78,Completed,Vietnam,"Organic Search",1.13,Computer,Laptop,Linux,3,4,93.78
2652,Male,83714744,2019-04-11,14,2,89.76,179.52,Completed,"Saudi Arabia","Social Media",1.88,Mobile,Tablet,Android,5,3,179.52
5044,Male,30502883,2019-04-12,9,2,73.83,147.66,"In Process","United Kingdom","Social Media",6.30,Mobile,Tablet,Windows,4,3,0.00
3740,Male,83641351,2019-04-13,5,1,11.97,11.97,Completed,Japan,"Social Media",4.17,Computer,Desktop,Windows,4,5,11.97
6505,Male,79506795,2019-04-13,55,3,73.53,220.59,Completed,Spain,"Organic Search",2.85,Mobile,Tablet,Android,4,4,220.59
6149,Male,31445482,2019-04-13,20,3,81.89,245.67,Completed,Canada,"Paid Advertisment",4.72,Computer,Desktop,Mac,5,4,245.67
5857,Female,93319464,2019-04-14,35,1,78.78,78.78,"In Process","United States","Social Media",4.13,Computer,Desktop,Windows,4,5,0.00
7294,Male,94142245,2019-04-15,66,3,56.01,168.03,Cancelled,Japan,"Organic Search",8.14,Mobile,"Smart Phone",Windows,5,5,0.00
9783,Female,48517415,2019-04-15,87,3,50.56,151.68,Completed,India,"Organic Search",9.97,Mobile,Tablet,Windows,3,4,151.68
6941,Female,72273092,2019-04-16,47,3,64.64,193.92,Completed,China,"Organic Search",6.35,Computer,Laptop,Windows,3,5,193.92
3239,Male,70725155,2019-04-16,17,2,18.86,37.72,"In Process",Poland,"Social Media",3.59,Computer,Desktop,Windows,5,4,0.00
8026,Female,95608036,2019-04-16,18,2,1.97,3.94,Completed,Nigeria,"Organic Search",8.44,Computer,Desktop,Windows,5,4,3.94
3214,Male,66240326,2019-04-17,53,2,7.51,15.02,Completed,Switzerland,"Paid Advertisment",7.37,Mobile,Tablet,Windows,4,5,15.02
4722,Male,37869306,2019-04-18,73,2,30.57,61.14,Completed,Canada,"Organic Search",4.65,Computer,Laptop,Windows,5,5,61.14
9256,Female,95506617,2019-04-18,35,3,78.78,236.34,Completed,Egypt,"Organic Search",1.45,Computer,Laptop,Windows,4,5,236.34
9665,Male,84532284,2019-04-18,12,2,86.11,172.22,Completed,Canada,"Organic Search",1.29,Computer,Laptop,Windows,5,5,172.22
3336,Male,96952208,2019-04-19,81,1,52.96,52.96,Completed,"United States","Social Media",4.60,Computer,Desktop,Windows,5,4,52.96
4964,Male,49174827,2019-04-19,75,2,32.34,64.68,Completed,Indonesia,"Organic Search",0.93,Computer,Desktop,Windows,4,4,64.68
3690,Male,57488166,2019-04-20,35,3,78.78,236.34,Completed,India,"Organic Search",9.34,Computer,Laptop,Windows,4,3,236.34
3295,Male,85732250,2019-04-21,84,2,32.88,65.76,"In Process",Italy,"Organic Search",7.74,Computer,Laptop,Windows,5,5,0.00
3369,Female,70471103,2019-04-21,74,1,33.51,33.51,"In Process",Indonesia,"Social Media",5.09,Mobile,Tablet,Windows,3,4,0.00
3171,Female,75570984,2019-04-21,75,3,32.34,97.02,"In Process",Argentina,"Organic Search",5.98,Mobile,"Smart Phone",Android,4,5,0.00
7169,Female,81184751,2019-04-22,50,3,50.71,152.13,"In Process",France,"Social Media",8.26,Computer,Desktop,Windows,4,4,0.00
3239,Male,65490656,2019-04-22,70,3,63.88,191.64,Completed,Argentina,"Organic Search",5.10,Mobile,Tablet,Windows,5,4,191.64
8523,Male,61106370,2019-04-22,75,1,32.34,32.34,Completed,Japan,"Organic Search",6.01,Computer,Laptop,Windows,5,5,32.34
4110,Female,74535032,2019-04-23,69,1,96.47,96.47,"In Process",Japan,"Organic Search",7.27,Computer,Desktop,Windows,4,4,0.00
8376,Male,20031614,2019-04-23,68,1,32.68,32.68,Completed,Belgium,"Organic Search",2.34,Mobile,Tablet,Android,5,5,32.68
8430,Male,27231447,2019-04-24,69,3,96.47,289.41,"In Process",Canada,"Organic Search",7.82,Computer,Laptop,Windows,5,3,0.00
2784,Female,89653660,2019-04-25,75,3,32.34,97.02,Completed,"United Kingdom","Paid Advertisment",2.97,Computer,Desktop,Windows,3,5,97.02
7994,Female,84036365,2019-04-25,74,3,33.51,100.53,Completed,China,"Organic Search",3.02,Computer,Desktop,Mac,3,5,100.53
3881,Male,85021243,2019-04-25,40,1,89.85,89.85,"In Process",Australia,"Organic Search",4.87,Computer,Laptop,Windows,5,2,0.00
3406,Female,34385189,2019-04-26,3,2,97.19,194.38,Completed,Germany,"Organic Search",3.91,Computer,Laptop,Windows,5,3,194.38
1847,Female,66128332,2019-04-26,24,3,99.58,298.74,Completed,China,"Social Media",0.46,Mobile,"Smart Phone",Android,3,4,298.74
6860,Female,59176630,2019-04-26,72,2,3.55,7.10,"In Process",Russia,"Social Media",6.84,Computer,Laptop,Windows,4,1,0.00
5428,Male,44005732,2019-04-27,97,1,56.74,56.74,Rejected,Germany,"Social Media",1.72,Computer,Desktop,Windows,4,3,0.00
5574,Male,21253601,2019-04-27,59,2,79.57,159.14,Completed,China,"Paid Advertisment",6.56,Computer,Desktop,Windows,5,5,159.14
5146,Male,30365107,2019-04-28,96,3,36.96,110.88,Completed,"United Kingdom","Organic Search",1.93,Computer,Laptop,Windows,5,4,110.88
5371,Female,78889263,2019-04-28,52,1,20.15,20.15,Completed,Australia,"Organic Search",6.73,Mobile,"Smart Phone",Android,3,5,20.15
9899,Female,63562139,2019-04-28,47,2,64.64,129.28,Completed,Spain,"Organic Search",4.56,Mobile,"Smart Phone",Android,5,4,129.28
1178,Male,33221841,2019-04-29,38,3,26.03,78.09,"In Process",Russia,"Social Media",2.13,Computer,Desktop,Windows,4,2,0.00
8271,Female,99009609,2019-04-29,44,2,52.78,105.56,"In Process",Turkey,"Social Media",3.98,Computer,Desktop,Windows,5,5,0.00
4444,Male,13934577,2019-04-30,20,2,81.89,163.78,Completed,Canada,"Social Media",4.98,Computer,Desktop,Mac,4,2,163.78
5602,Male,59535369,2019-05-01,65,3,38.95,116.85,Completed,India,"Paid Advertisment",2.09,Computer,Desktop,Windows,4,4,116.85
2928,Male,63473004,2019-05-01,99,3,36.83,110.49,Completed,Japan,"Social Media",3.42,Mobile,Tablet,Android,3,5,110.49
4051,Male,68966208,2019-05-02,66,3,56.01,168.03,Rejected,Canada,"Paid Advertisment",1.79,Computer,Desktop,Windows,5,4,0.00
9496,Male,92612896,2019-05-02,31,2,43.50,87.00,Rejected,Japan,"Organic Search",5.41,Computer,Laptop,Windows,5,4,0.00
6166,Male,41330931,2019-05-03,47,2,64.64,129.28,Completed,Japan,"Organic Search",8.86,Computer,Desktop,Windows,5,3,129.28
7850,Male,79616641,2019-05-03,56,2,87.34,174.68,Completed,Nigeria,"Social Media",2.77,Computer,Laptop,Windows,5,3,174.68
6322,Male,31254915,2019-05-04,63,1,57.12,57.12,Completed,Russia,"Organic Search",2.50,Computer,Desktop,Windows,5,4,57.12
1469,Male,41782170,2019-05-05,87,3,50.56,151.68,Completed,China,"Social Media",3.80,Computer,Laptop,Windows,5,5,151.68
6316,Male,46540049,2019-05-05,91,2,67.48,134.96,Cancelled,"United States","Social Media",4.86,Computer,Desktop,Linux,4,5,0.00
5057,Female,78579273,2019-05-06,42,2,74.77,149.54,Completed,Mexico,"Organic Search",2.12,Computer,Desktop,Windows,5,4,149.54
4621,Male,95036968,2019-05-06,13,1,41.29,41.29,"In Process",Italy,"Organic Search",2.14,Computer,Desktop,Linux,5,2,0.00
5033,Male,26919482,2019-05-07,3,3,97.19,291.57,Completed,"Saudi Arabia","Social Media",3.87,Computer,Desktop,Windows,4,3,291.57
5071,Male,94762690,2019-05-07,4,2,32.43,64.86,Completed,China,"Paid Advertisment",0.30,Mobile,"Smart Phone",Android,4,4,64.86
6460,Male,49211763,2019-05-08,74,1,33.51,33.51,Cancelled,China,"Paid Advertisment",4.85,Computer,Desktop,Windows,3,5,0.00
6047,Female,65502945,2019-05-08,17,1,18.86,18.86,Completed,Taiwan,"Organic Search",3.82,Computer,Desktop,Windows,5,5,18.86
3854,Female,80736157,2019-05-08,96,2,36.96,73.92,Cancelled,"South Korea","Social Media",1.31,Computer,Laptop,Windows,4,5,0.00
4802,Male,34307593,2019-05-09,12,1,86.11,86.11,Completed,Japan,"Paid Advertisment",9.64,Mobile,"Smart Phone",Android,5,2,86.11
1216,Male,79279991,2019-05-09,48,2,31.26,62.52,"In Process",China,"Paid Advertisment",4.87,Mobile,Tablet,iOS,5,5,0.00
2445,Male,54569127,2019-05-09,81,1,52.96,52.96,"In Process",Switzerland,"Organic Search",8.54,Computer,Desktop,Mac,4,4,0.00
5895,Male,64284522,2019-05-09,31,3,43.50,130.50,Completed,Germany,"Social Media",6.63,Computer,Desktop,Windows,5,5,130.50
3317,Male,49730257,2019-05-10,46,2,9.88,19.76,Completed,India,"Organic Search",6.46,Computer,Desktop,Windows,5,5,19.76
7421,Female,35384187,2019-05-10,20,2,81.89,163.78,Cancelled,Brazil,"Social Media",8.74,Computer,Desktop,Windows,5,4,0.00
6318,Male,93229641,2019-05-11,55,1,73.53,73.53,Completed,Vietnam,"Organic Search",6.04,Mobile,Tablet,Windows,3,5,73.53
2516,Male,14798756,2019-05-11,79,2,33.28,66.56,"In Process","South Korea","Organic Search",1.22,Mobile,"Smart Phone",Android,3,4,0.00
1627,Male,16756522,2019-05-12,17,1,18.86,18.86,Completed,Japan,"Social Media",5.06,Mobile,Tablet,Windows,5,3,18.86
9825,Male,63556067,2019-05-13,15,2,6.32,12.64,Completed,China,"Social Media",8.93,Computer,Desktop,Windows,4,5,12.64
4241,Male,43168063,2019-05-13,89,3,37.61,112.83,Completed,Canada,"Social Media",1.63,Computer,Desktop,Windows,3,5,112.83
2806,Male,79659066,2019-05-14,26,3,34.43,103.29,Cancelled,"United States","Social Media",1.80,Computer,Desktop,Windows,2,4,0.00
8133,Male,50517929,2019-05-15,44,1,52.78,52.78,Completed,Spain,"Organic Search",9.79,Mobile,"Smart Phone",iOS,5,5,52.78
3683,Male,60675427,2019-05-15,94,1,17.63,17.63,Completed,Taiwan,"Paid Advertisment",2.82,Computer,Laptop,Windows,5,4,17.63
5106,Male,25675467,2019-05-16,85,3,68.31,204.93,Completed,Turkey,"Organic Search",3.84,Mobile,Tablet,Windows,4,4,204.93
6993,Male,66740797,2019-05-16,51,1,50.59,50.59,Completed,"South Korea","Organic Search",2.01,Computer,Laptop,Windows,5,5,50.59
4409,Male,27531191,2019-05-17,89,3,37.61,112.83,Completed,Japan,"Organic Search",3.38,Mobile,"Smart Phone",Windows,3,3,112.83
5356,Male,67552493,2019-05-17,38,2,26.03,52.06,Cancelled,Taiwan,"Organic Search",3.59,Computer,Desktop,Windows,1,5,0.00
9922,Male,97387893,2019-05-17,19,3,13.20,39.60,Cancelled,Australia,"Organic Search",5.57,Mobile,"Smart Phone",Android,2,3,0.00
2852,Male,16977806,2019-05-18,39,3,41.61,124.83,Completed,Russia,"Organic Search",7.52,Computer,Laptop,Windows,3,5,124.83
9369,Male,30398642,2019-05-18,66,3,56.01,168.03,Completed,Russia,"Organic Search",1.07,Computer,Laptop,Windows,2,5,168.03
1542,Male,19022959,2019-05-19,95,1,50.48,50.48,Completed,Switzerland,"Organic Search",2.63,Mobile,Tablet,Windows,5,5,50.48
1721,Male,89057589,2019-05-19,75,2,32.34,64.68,Completed,Mexico,"Paid Advertisment",0.11,Computer,Desktop,Windows,5,5,64.68
2518,Male,24311262,2019-05-20,2,2,33.11,66.22,"In Process",Germany,"Organic Search",0.21,Mobile,Tablet,Windows,5,3,0.00
3697,Male,40338257,2019-05-21,65,1,38.95,38.95,Completed,Taiwan,"Paid Advertisment",8.33,Computer,Laptop,Windows,5,5,38.95
2521,Male,58007919,2019-05-22,43,1,30.66,30.66,Completed,Canada,"Organic Search",9.09,Computer,Desktop,Mac,4,5,30.66
7932,Male,16708191,2019-05-23,87,3,50.56,151.68,Completed,"South Korea","Paid Advertisment",9.35,Computer,Desktop,Windows,5,5,151.68
5424,Female,27067709,2019-05-23,4,1,32.43,32.43,Completed,China,"Organic Search",1.37,Computer,Laptop,Windows,5,4,32.43
1639,Female,94611714,2019-05-23,71,1,57.53,57.53,"In Process","South Korea","Organic Search",9.06,Computer,Desktop,Windows,3,5,0.00
3365,Female,75050827,2019-05-24,28,1,5.32,5.32,Completed,"South Korea","Organic Search",4.71,Mobile,"Smart Phone",Android,5,5,5.32
2852,Male,74552035,2019-05-24,50,3,50.71,152.13,Completed,"United Kingdom","Paid Advertisment",2.06,Computer,Desktop,Mac,3,5,152.13
5643,Male,83262329,2019-05-25,28,1,5.32,5.32,Completed,"United Kingdom","Social Media",9.57,Computer,Desktop,Windows,4,5,5.32
3379,Male,19094710,2019-05-26,62,3,81.46,244.38,"In Process",Australia,"Organic Search",3.88,Computer,Desktop,Windows,5,5,0.00
6897,Female,63978466,2019-05-26,83,2,1.22,2.44,Cancelled,"United States","Paid Advertisment",6.91,Computer,Desktop,Windows,4,4,0.00
5507,Male,62457179,2019-05-26,89,3,37.61,112.83,Completed,Canada,"Paid Advertisment",5.34,Mobile,"Smart Phone",Android,5,5,112.83
7577,Male,32324224,2019-05-27,71,2,57.53,115.06,Completed,Germany,"Paid Advertisment",8.74,Computer,Desktop,Windows,4,3,115.06
9247,Male,77565559,2019-05-27,92,2,58.50,117.00,Rejected,Russia,"Paid Advertisment",7.44,Mobile,"Smart Phone",Android,2,5,0.00
3640,Male,16827237,2019-05-28,84,2,32.88,65.76,"In Process",Iran,"Paid Advertisment",5.61,Computer,Desktop,Linux,5,4,0.00
6485,Male,34027152,2019-05-28,72,3,3.55,10.65,"In Process",France,"Paid Advertisment",3.62,Computer,Desktop,Windows,4,2,0.00
5365,Female,65463420,2019-05-28,85,3,68.31,204.93,Rejected,Brazil,"Social Media",5.95,Mobile,Tablet,iOS,5,5,0.00
3267,Male,35696922,2019-05-29,93,3,67.46,202.38,"In Process",Spain,"Social Media",4.57,Mobile,"Smart Phone",Android,3,4,0.00
6709,Male,47043884,2019-05-30,17,2,18.86,37.72,Completed,"United States","Paid Advertisment",2.63,Computer,Laptop,Windows,2,4,37.72
1267,Female,59971952,2019-05-30,70,1,63.88,63.88,Rejected,Japan,"Social Media",3.74,Computer,Desktop,Windows,4,4,0.00
1774,Male,30401272,2019-05-30,62,2,81.46,162.92,Completed,Russia,"Organic Search",1.07,Computer,Desktop,Windows,4,5,162.92
4778,Male,73578440,2019-05-31,57,3,13.08,39.24,Completed,Italy,"Organic Search",0.25,Computer,Desktop,Windows,5,5,39.24
7697,Male,34242298,2019-05-31,28,1,5.32,5.32,Completed,Canada,"Social Media",1.73,Computer,Laptop,Windows,5,5,5.32
1947,Female,62348375,2019-06-01,10,3,19.34,58.02,Completed,Russia,"Organic Search",4.51,Mobile,"Smart Phone",Windows,4,5,58.02
6093,Female,25145345,2019-06-02,80,1,77.64,77.64,"In Process",Australia,"Social Media",9.97,Mobile,"Smart Phone",Android,3,5,0.00
5122,Male,59888460,2019-06-02,35,1,78.78,78.78,Completed,Spain,"Organic Search",6.10,Computer,Desktop,Windows,5,3,78.78
2482,Male,97412065,2019-06-03,82,1,5.82,5.82,"In Process",China,"Social Media",7.47,Computer,Laptop,Windows,5,4,0.00
4404,Female,80894491,2019-06-03,4,1,32.43,32.43,Completed,India,"Social Media",0.87,Computer,Desktop,Windows,4,4,32.43
5317,Female,79341981,2019-06-04,55,1,73.53,73.53,Completed,France,"Social Media",7.25,Computer,Laptop,Windows,5,1,73.53
9313,Male,28219389,2019-06-04,46,3,9.88,29.64,Completed,Brazil,"Organic Search",0.10,Computer,Laptop,Windows,5,5,29.64
6219,Male,54389287,2019-06-04,44,3,52.78,158.34,Completed,"United Kingdom","Paid Advertisment",8.45,Computer,Laptop,Windows,5,5,158.34
2582,Male,34110262,2019-06-05,46,2,9.88,19.76,Completed,Italy,"Organic Search",9.88,Mobile,"Smart Phone",Windows,4,5,19.76
7006,Male,93810804,2019-06-06,9,1,73.83,73.83,"In Process","United Kingdom","Social Media",9.21,Computer,Desktop,Windows,4,5,0.00
2284,Male,29466444,2019-06-06,97,3,56.74,170.22,Completed,"United States","Organic Search",5.88,Computer,Laptop,Windows,5,4,170.22
9232,Male,13234822,2019-06-06,89,1,37.61,37.61,Completed,Germany,"Social Media",2.84,Computer,Desktop,Mac,4,5,37.61
6863,Male,81486516,2019-06-07,10,2,19.34,38.68,"In Process",Russia,"Paid Advertisment",3.58,Mobile,"Smart Phone",Windows,4,5,0.00
9527,Female,51029989,2019-06-08,78,3,19.66,58.98,"In Process",France,"Organic Search",6.86,Computer,Laptop,Windows,5,5,0.00
3635,Female,28823860,2019-06-08,41,2,32.33,64.66,Completed,"United States","Organic Search",9.82,Computer,Desktop,Windows,2,4,64.66
8305,Male,75588692,2019-06-08,74,3,33.51,100.53,Cancelled,China,"Social Media",4.65,Computer,Desktop,Windows,3,4,0.00
3769,Male,40330756,2019-06-08,58,3,74.55,223.65,Completed,Iran,"Social Media",9.26,Computer,Laptop,Linux,3,5,223.65
9616,Female,60175990,2019-06-09,19,2,13.20,26.40,Cancelled,"United States","Organic Search",4.45,Computer,Desktop,Mac,5,5,0.00
3507,Male,33555272,2019-06-09,83,1,1.22,1.22,Completed,Netherlands,"Social Media",3.51,Computer,Desktop,Windows,5,5,1.22
8937,Male,84395941,2019-06-09,54,2,90.78,181.56,Completed,France,"Paid Advertisment",3.72,Mobile,"Smart Phone",Windows,5,5,181.56
1402,Female,32069824,2019-06-09,11,2,4.31,8.62,Cancelled,"South Korea","Organic Search",1.91,Computer,Laptop,Linux,5,5,0.00
9890,Male,59798173,2019-06-10,41,2,32.33,64.66,"In Process",Turkey,"Social Media",9.01,Computer,Laptop,Linux,5,5,0.00
4016,Female,59321514,2019-06-10,23,1,95.72,95.72,"In Process",Germany,"Organic Search",7.13,Mobile,"Smart Phone",Android,5,5,0.00
2129,Male,65122033,2019-06-10,15,3,6.32,18.96,"In Process",Russia,"Organic Search",1.73,Computer,Desktop,Windows,5,5,0.00
3733,Male,19065810,2019-06-11,26,1,34.43,34.43,Completed,Australia,"Social Media",6.80,Computer,Laptop,Windows,5,5,34.43
9154,Male,32647874,2019-06-12,100,3,98.59,295.77,Completed,"United States","Organic Search",6.57,Mobile,"Smart Phone",Android,4,5,295.77
6059,Male,15372928,2019-06-12,26,3,34.43,103.29,Completed,Brazil,"Organic Search",3.28,Computer,Desktop,Windows,5,5,103.29
7233,Female,18885259,2019-06-12,82,2,5.82,11.64,Completed,Indonesia,"Organic Search",2.58,Mobile,"Smart Phone",Android,5,4,11.64
5719,Male,46520736,2019-06-13,14,3,89.76,269.28,"In Process","South Korea","Social Media",7.64,Computer,Laptop,Linux,5,5,0.00
2345,Female,85552299,2019-06-13,29,2,1.91,3.82,Cancelled,India,"Paid Advertisment",2.76,Computer,Laptop,Linux,4,5,0.00
4138,Male,16732898,2019-06-14,61,3,70.34,211.02,Cancelled,Germany,"Social Media",3.22,Computer,Desktop,Windows,5,5,0.00
6827,Female,49338679,2019-06-15,54,3,90.78,272.34,Completed,"United States","Organic Search",6.41,Mobile,"Smart Phone",Android,5,3,272.34
4209,Female,72241880,2019-06-15,68,1,32.68,32.68,Completed,Australia,"Social Media",2.94,Computer,Desktop,Windows,5,4,32.68
5372,Male,51910794,2019-06-16,27,1,72.93,72.93,Completed,France,"Paid Advertisment",8.19,Mobile,"Smart Phone",Android,5,5,72.93
8094,Female,86348708,2019-06-16,10,3,19.34,58.02,Completed,Germany,"Paid Advertisment",4.38,Mobile,"Smart Phone",Windows,5,4,58.02
6803,Male,52305316,2019-06-16,27,2,72.93,145.86,Rejected,Spain,"Social Media",0.52,Computer,Laptop,Windows,4,5,0.00
7767,Female,99387448,2019-06-17,15,1,6.32,6.32,Completed,Philippines,"Social Media",7.73,Computer,Laptop,Windows,2,4,6.32
6232,Male,40910045,2019-06-18,93,2,67.46,134.92,Cancelled,India,"Organic Search",7.01,Computer,Desktop,Windows,5,4,0.00
7057,Male,76560079,2019-06-18,73,2,30.57,61.14,Completed,India,"Social Media",0.61,Mobile,Tablet,Windows,5,5,61.14
1694,Female,42581403,2019-06-18,34,1,48.24,48.24,Completed,Canada,"Organic Search",7.52,Mobile,Tablet,Android,4,4,48.24
1750,Male,54793142,2019-06-19,55,2,73.53,147.06,"In Process","South Korea","Social Media",4.91,Mobile,"Smart Phone",Android,3,5,0.00
1985,Male,25724881,2019-06-20,33,3,28.56,85.68,Completed,"South Korea","Social Media",1.51,Computer,Laptop,Windows,2,4,85.68
3466,Female,33658899,2019-06-20,68,1,32.68,32.68,"In Process","United States","Social Media",4.78,Computer,Desktop,Windows,4,5,0.00
6496,Male,18788986,2019-06-21,52,2,20.15,40.30,Completed,China,"Organic Search",7.61,Mobile,Tablet,Windows,5,5,40.30
4248,Male,48005052,2019-06-21,17,3,18.86,56.58,Completed,Egypt,"Paid Advertisment",5.14,Computer,Laptop,Windows,5,5,56.58
2702,Male,32497318,2019-06-22,91,2,67.48,134.96,Cancelled,Indonesia,"Organic Search",6.11,Computer,Desktop,Windows,5,5,0.00
9108,Male,76774513,2019-06-22,75,3,32.34,97.02,Completed,Argentina,"Organic Search",6.41,Mobile,Tablet,Android,5,5,97.02
2532,Female,63635746,2019-06-22,48,2,31.26,62.52,Cancelled,"Saudi Arabia","Organic Search",8.47,Computer,Desktop,Windows,5,5,0.00
2764,Male,97583780,2019-06-22,8,1,67.18,67.18,"In Process","United States","Organic Search",0.55,Computer,Desktop,Windows,5,4,0.00
4131,Female,50217307,2019-06-23,100,1,98.59,98.59,Completed,"United States","Organic Search",2.10,Computer,Laptop,Windows,5,3,98.59
8505,Female,61245045,2019-06-24,61,2,70.34,140.68,Cancelled,Argentina,"Organic Search",2.58,Computer,Laptop,Windows,4,4,0.00
1208,Female,84086170,2019-06-25,90,2,21.51,43.02,Cancelled,Australia,"Organic Search",6.80,Computer,Laptop,Windows,5,3,0.00
3574,Male,52153152,2019-06-26,40,3,89.85,269.55,Completed,Japan,"Social Media",8.93,Computer,Desktop,Windows,5,5,269.55
7042,Male,30670530,2019-06-26,53,1,7.51,7.51,Completed,"United States","Organic Search",6.23,Computer,Laptop,Linux,5,5,7.51
2740,Male,23590378,2019-06-27,38,2,26.03,52.06,Cancelled,"United Kingdom","Organic Search",3.34,Computer,Laptop,Windows,3,4,0.00
4966,Female,84873078,2019-06-27,86,3,93.47,280.41,Rejected,India,"Organic Search",9.48,Computer,Laptop,Windows,3,4,0.00
4204,Female,72220646,2019-06-27,18,1,1.97,1.97,Cancelled,"United States","Paid Advertisment",3.50,Mobile,"Smart Phone",Windows,4,4,0.00
3993,Female,37394404,2019-06-28,5,1,11.97,11.97,"In Process",Netherlands,"Social Media",8.53,Computer,Desktop,Windows,5,4,0.00
1421,Male,17639158,2019-06-28,58,3,74.55,223.65,Completed,"United States","Organic Search",7.90,Mobile,Tablet,Windows,5,5,223.65
